step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_TRANSFER,origBalanceDiscrepancy,destBalanceDiscrepancy,vraiValeur,valeurPredite
19,24617.0,55768.0,31151.0,0.0,24617.0,1,0.0,0.0,0,0
20,440795.6,0.0,0.0,1331210.93,1772006.53,1,440795.6,-2.3283064365386963e-10,0,0
18,103841.83,0.0,0.0,1389455.1,1493296.93,0,103841.83,2.3283064365386963e-10,0,0
14,419027.88,175800.92,0.0,565395.02,984422.89,0,243226.96,0.0100000000093132,0,0
16,25737.11,0.0,0.0,648037.27,673774.38,0,25737.11,0.0,0,0
22,181208.67,84912.0,0.0,600173.12,781381.78,0,96296.67,0.0100000000093132,0,0
11,383472.98,0.0,0.0,388321.91,771794.89,0,383472.98,-1.1641532182693479e-10,0,0
2,10000000.0,10000000.0,0.0,0.0,10000000.0,0,0.0,0.0,1,1
20,122374.44,0.0,0.0,294774.6,417149.05,0,122374.44,-0.0100000000093132,0,0
9,224215.48,0.0,0.0,682660.98,1476335.87,0,224215.48,-569459.4100000001,0,0
19,371331.22,0.0,0.0,8380061.47,8751392.69,0,371331.22,0.0,0,0
14,70888.99,51052.0,0.0,0.0,70888.99,0,19836.990000000005,0.0,0,0
9,105926.34,0.0,0.0,430507.63,536433.97,0,105926.34,0.0,0,0
13,44935.67,9029.0,0.0,133.0,3826.12,1,35906.67,41242.55,0,0
16,60896.9,0.0,0.0,14740457.64,14801354.54,0,60896.9,1.862645149230957e-09,0,0
12,916798.78,271.0,0.0,2510870.88,3427669.65,1,916527.78,0.0100000002421438,0,0
9,139268.47,0.0,0.0,732265.67,871534.14,0,139268.47,0.0,0,0
19,225679.19,519.0,0.0,86758.04,312437.23,1,225160.19,0.0,0,0
10,1727879.82,0.0,0.0,3709199.63,5437079.45,1,1727879.82,0.0,0,0
19,200879.87,0.0,0.0,249394.6,450274.46,1,200879.87,0.0099999999511055,0,0
20,226434.59,0.0,0.0,1246643.52,1473078.11,0,226434.59,0.0,0,0
5,3200270.32,3200270.32,0.0,0.0,0.0,1,0.0,3200270.32,1,1
15,380574.67,8691.0,0.0,222417.38,602992.05,0,371883.67,0.0,0,0
10,744961.29,101904.73,0.0,1437375.34,2182336.63,1,643056.56,0.0,0,0
13,159764.64,0.0,0.0,495190.46,654955.1,0,159764.64,1.1641532182693479e-10,0,0
19,114254.27,55587.41,0.0,1307920.49,1422174.76,0,58666.86,0.0,0,0
10,88248.28,0.0,0.0,2777738.32,2981732.96,0,88248.28,-115746.36000000034,0,0
20,279352.07,26173.0,0.0,1102456.57,1381808.64,1,253179.07,2.3283064365386963e-10,0,0
19,160778.76,70752.0,0.0,1688395.43,2060051.83,0,90026.76000000001,-210877.64000000013,0,0
9,144140.15,35795.0,0.0,0.0,144140.15,0,108345.15,0.0,0,0
15,10000000.0,11683.0,0.0,201924.44,16542070.46,1,9988317.0,-6340146.020000001,0,0
5,79581.24,79581.24,0.0,143993.58,223574.82,0,0.0,0.0,1,1
13,1345059.35,0.0,0.0,1621414.29,2966473.65,1,1345059.35,-0.0099999997764825,0,0
14,285858.66,19842.0,0.0,658704.4,944563.06,0,266016.66,0.0,0,0
21,189593.4,545.0,0.0,262148.36,451741.76,0,189048.4,0.0,0,0
19,288460.27,160153.0,0.0,267973.92,556434.19,0,128307.27000000002,0.0,0,0
15,20519.03,0.0,0.0,560462.91,580981.94,0,20519.03,1.1641532182693479e-10,0,0
9,1039154.54,763224.78,0.0,3273807.56,4312962.1,1,275929.76,0.0,0,0
16,102318.48,0.0,0.0,1121295.83,1223614.31,0,102318.48,0.0,0,0
17,45012.75,100085.0,55072.25,643688.06,688700.81,0,0.0,0.0,0,0
9,1674146.06,1674146.06,0.0,0.0,0.0,1,0.0,1674146.06,1,1
17,314984.45,0.0,0.0,2452927.06,2767911.5,1,314984.45,0.0100000002421438,0,0
20,230271.17,116034.72,0.0,836920.98,1067192.15,0,114236.45,0.0,0,0
13,26139.88,0.0,0.0,261608.13,287748.01,0,26139.88,0.0,0,0
14,162922.94,0.0,0.0,786094.86,949017.8,0,162922.94,0.0,0,0
17,262631.27,0.0,0.0,358340.34,620971.6,0,262631.27,0.0100000001257285,0,0
15,269736.78,0.0,0.0,543499.74,1511975.35,0,269736.78,-698738.8300000001,0,0
19,82794.15,0.0,0.0,1875378.68,1958172.83,0,82794.15,-2.3283064365386963e-10,0,0
13,331533.5,18300.0,0.0,2483006.43,2814539.92,0,313233.5,0.0100000002421438,0,0
20,140787.95,36471.0,0.0,60389.46,201177.42,0,104316.95,-0.0100000000093132,0,0
11,102989.75,0.0,0.0,238023.67,341013.42,0,102989.75,5.820766091346741e-11,0,0
18,52818.48,0.0,0.0,606021.93,658840.41,0,52818.48,0.0,0,0
13,2549517.88,0.0,0.0,5769431.69,8318949.57,1,2549517.88,0.0,0,0
13,154785.06,20155.0,0.0,0.0,154785.06,0,134630.06,0.0,0,0
16,154052.34,154052.34,0.0,182065.24,336117.58,0,0.0,-5.820766091346741e-11,1,1
7,80218.06,20712.0,0.0,150.0,0.0,1,59506.06,80368.06,0,0
16,459571.6,0.0,0.0,1633063.92,2092635.52,0,459571.6,0.0,0,0
14,281307.75,0.0,0.0,341996.31,623304.06,0,281307.75,0.0,0,0
11,242720.41,0.0,0.0,1318087.74,1560808.15,0,242720.41,0.0,0,0
20,20878.17,11278.0,0.0,493025.17,513903.34,0,9600.169999999998,-5.820766091346741e-11,0,0
17,170173.54,50720.0,0.0,0.0,170173.54,0,119453.54,0.0,0,0
10,43862.22,10001.0,0.0,0.0,43862.22,0,33861.22,0.0,0,0
19,234934.85,0.0,0.0,435580.79,670515.63,0,234934.85,0.0100000000093132,0,0
20,64457.18,48564.0,0.0,0.0,64457.18,0,15893.18,0.0,0,0
16,177248.37,0.0,0.0,1153145.28,1330393.64,0,177248.37,0.0100000000093132,0,0
15,17734.17,0.0,0.0,8117521.76,8135255.94,0,17734.17,-0.0100000007078051,0,0
19,367749.8,0.0,0.0,1595841.08,1963590.88,1,367749.8,2.3283064365386963e-10,0,0
11,84644.7,93.0,0.0,0.0,84644.7,0,84551.7,0.0,0,0
17,84427.73,16562.0,0.0,2358563.32,2442991.05,0,67865.73,0.0,0,0
20,181234.25,63.0,0.0,0.0,181234.25,0,181171.25,0.0,0,0
11,257342.79,0.0,0.0,544469.36,801812.16,0,257342.79,-0.0100000000093132,0,0
16,267049.92,157.0,0.0,0.0,531664.84,0,266892.92,-264614.92,0,0
8,82767.31,82767.31,0.0,401173.22,483940.53,0,0.0,-5.820766091346741e-11,1,1
12,260291.4,39100.0,0.0,31091.16,291382.55,0,221191.4,0.0100000000093132,0,0
19,207180.39,712.0,0.0,4339.37,211519.76,0,206468.39,0.0,0,0
12,188364.4,0.0,0.0,7049477.82,7237842.22,1,188364.4,9.313225746154783e-10,0,0
22,258355.42,258355.42,0.0,25176.67,283532.09,0,0.0,0.0,1,1
10,249290.96,0.0,0.0,1608113.02,1857403.98,0,249290.96,0.0,0,0
11,1172989.15,26030.0,0.0,103240.98,1276230.13,1,1146959.15,0.0,0,0
19,36566.22,0.0,0.0,105727.51,142293.73,0,36566.22,-2.9103830456733704e-11,0,0
12,82371.1,0.0,0.0,2784375.41,2866746.51,0,82371.1,4.656612873077393e-10,0,0
11,201813.75,15818.0,0.0,102523.13,304336.88,0,185995.75,0.0,0,0
19,107821.73,0.0,0.0,4535684.0,4643505.72,0,107821.73,0.0100000007078051,0,0
17,109869.39,21383.0,0.0,296720.97,406590.36,0,88486.39,0.0,0,0
20,295205.08,295205.08,0.0,55972.48,351177.56,0,0.0,0.0,1,1
15,562791.16,0.0,0.0,908939.87,1471731.03,1,562791.16,0.0,0,0
18,153630.2,0.0,0.0,1155095.37,979788.59,0,153630.2,328936.9800000001,0,0
16,146922.23,11448.0,0.0,61377.65,208299.88,0,135474.23,0.0,0,0
7,1766811.07,1766811.07,0.0,0.0,0.0,1,0.0,1766811.07,1,1
19,229057.54,11398.0,0.0,103960.23,333017.77,0,217659.54,0.0,0,0
14,227262.34,103003.0,0.0,0.0,227262.34,0,124259.34,0.0,0,0
13,709760.44,0.0,0.0,1360769.03,2070529.48,1,709760.44,-0.0100000000093132,0,0
20,6105.43,0.0,0.0,1544006.16,1550111.59,0,6105.43,-2.3283064365386963e-10,0,0
17,221533.22,396435.0,174901.78,0.0,221533.22,0,0.0,0.0,0,0
11,23634.06,15647.0,0.0,183310.01,206944.07,0,7987.060000000001,0.0,0,0
12,274737.78,6078.0,0.0,515101.4,789839.17,0,268659.78,0.0100000000093132,0,0
10,80726.08,0.0,0.0,2138396.29,2219122.36,0,80726.08,0.0100000002421438,0,0
18,33912.14,36583.0,2670.86,5854835.78,5888747.92,0,0.0,0.0,0,0
18,47651.49,0.0,0.0,20814975.01,20862626.5,0,47651.49,0.0,0,0
19,259147.62,11007.0,0.0,0.0,259147.62,0,248140.62,0.0,0,0
17,546939.96,9934.0,0.0,0.0,546939.96,1,537005.96,0.0,0,0
21,57202.5,29790.0,0.0,102944.59,160147.09,0,27412.5,0.0,0,0
17,226404.81,506.0,0.0,0.0,226404.81,0,225898.81,0.0,0,0
12,2246118.53,2246118.53,0.0,0.0,0.0,1,0.0,2246118.53,1,1
13,132881.64,0.0,0.0,1080039.29,1212920.92,0,132881.64,0.0100000002421438,0,0
4,217084.87,0.0,0.0,550613.87,767698.75,0,217084.87,-0.0100000000093132,0,0
21,177807.54,31367.0,0.0,1604837.16,1782644.69,1,146440.54,0.0100000000093132,0,0
11,552175.85,15996.0,0.0,0.0,552175.85,1,536179.85,0.0,0,0
13,141387.11,49307.18,0.0,1134362.89,1315822.75,0,92079.93,-40072.75,0,0
23,45271.85,45271.85,0.0,0.0,0.0,1,0.0,45271.85,1,1
16,70468.67,0.0,0.0,230680.8,301149.47,0,70468.67,0.0,0,0
16,262309.03,213187.0,0.0,0.0,262309.03,0,49122.03000000003,0.0,0,0
13,537539.97,537539.97,0.0,0.0,0.0,1,0.0,537539.97,1,1
20,1356272.14,0.0,0.0,2518221.2,3874493.34,1,1356272.14,0.0,0,0
22,60028.35,7953.98,0.0,904257.0,964285.34,1,52074.37,0.0100000000093132,0,0
18,295848.73,363.0,0.0,1758051.44,2053900.17,0,295485.73,0.0,0,0
20,77231.93,52010.0,0.0,345412.03,422643.96,0,25221.929999999997,0.0,0,0
19,52366.92,30033.0,0.0,0.0,52366.92,0,22333.92,0.0,0,0
20,343851.76,532111.72,188259.96,1394124.8,1737976.56,1,0.0,0.0,0,0
13,129101.71,0.0,0.0,3441028.5,3570130.21,0,129101.71,0.0,0,0
10,346749.33,51180.0,0.0,0.0,346749.33,0,295569.33,0.0,0,0
11,217521.9,32246.0,0.0,0.0,217521.9,0,185275.9,0.0,0,0
23,53647.5,0.0,0.0,518339.89,571987.39,0,53647.5,0.0,0,0
15,71778.22,0.0,0.0,537029.41,608807.63,0,71778.22,0.0,0,0
9,24532.43,16109.0,0.0,0.0,24532.43,0,8423.43,0.0,0,0
22,206706.23,295936.86,89230.62,427181.84,633888.07,0,-0.0100000000093132,1.1641532182693479e-10,0,0
17,251942.15,4057.0,0.0,933813.86,1185756.01,0,247885.15,0.0,0,0
11,259577.26,22026.0,0.0,192410.52,451987.78,0,237551.26,0.0,0,0
14,184509.4,20441.0,0.0,1843216.59,2027725.99,0,164068.4,0.0,0,0
14,253139.36,0.0,0.0,1476003.11,1729142.47,0,253139.36,2.3283064365386963e-10,0,0
16,459598.88,317.82,0.0,1091931.46,1551530.34,0,459281.06,-2.3283064365386963e-10,0,0
17,165889.43,19800.0,0.0,338075.69,503965.12,0,146089.43,0.0,0,0
11,71809.89,39903.0,0.0,0.0,71809.89,0,31906.89,0.0,0,0
15,285301.61,0.0,0.0,2786487.31,3071788.93,0,285301.61,-0.0100000002421438,0,0
14,536834.23,55180.0,0.0,2395225.65,2932059.88,1,481654.23,0.0,0,0
12,611019.96,71058.32,0.0,657647.75,1499195.22,1,539961.6399999999,-230527.51,0,0
19,112177.35,72330.0,0.0,3013550.39,3125727.74,0,39847.350000000006,0.0,0,0
10,82869.09,82869.09,0.0,104258.05,187127.14,0,0.0,0.0,1,1
19,5035.87,87763.37,82727.49,175502.65,180538.53,0,-0.0099999999947613,-0.0100000000093132,0,0
12,53566.46,0.0,0.0,194721.54,248288.0,0,53566.46,0.0,0,0
14,19829.33,0.0,0.0,1830498.12,1850327.45,0,19829.33,2.3283064365386963e-10,0,0
20,114636.59,697688.0,583051.41,214671.81,329308.41,0,0.0,-0.0099999999511055,0,0
14,77675.69,748197.0,670521.31,120788.51,198464.2,0,0.0,0.0,0,0
7,224230.16,224230.16,0.0,427065.03,651295.19,0,0.0,1.1641532182693479e-10,1,1
18,553351.8,0.0,0.0,1911618.68,2464970.48,0,553351.8,0.0,0,0
20,89064.24,1341.1,0.0,1108159.51,1197223.75,0,87723.14,0.0,0,0
14,50607.34,507104.0,456496.66,130420.83,181028.18,0,0.0,-0.0100000000093132,0,0
20,105636.97,140774.0,35137.03,0.0,105636.97,0,0.0,0.0,0,0
21,300689.45,436.0,0.0,0.0,300689.45,1,300253.45,0.0,0,0
9,1061640.59,45325.0,0.0,13742.92,1075383.51,1,1016315.59,0.0,0,0
19,56022.98,204881.0,148858.02,43172.12,99195.1,0,0.0,0.0,0,0
1,18526.73,0.0,0.0,3006753.62,3025280.34,0,18526.73,0.0100000002421438,0,0
10,285521.02,14608.0,0.0,246176.32,531697.34,0,270913.02,1.1641532182693479e-10,0,0
9,54787.89,0.0,0.0,1163623.57,1218411.46,0,54787.89,0.0,0,0
18,251662.71,150755.65,0.0,887244.12,1138906.84,1,100907.06,-0.0100000000093132,0,0
18,145033.79,150798.06,5764.27,423104.5,568138.29,0,0.0,0.0,0,0
15,151316.9,31158.0,0.0,84151.02,235467.92,0,120158.9,-2.9103830456733704e-11,0,0
14,430570.09,120916.0,0.0,0.0,430570.09,1,309654.09,0.0,0,0
20,1107524.73,187.0,0.0,0.0,1107524.73,1,1107337.73,0.0,0,0
19,71044.64,402645.0,331600.36,357030.66,428075.3,0,0.0,0.0,0,0
20,106069.89,301258.0,195188.11,263816.83,369886.72,1,0.0,5.820766091346741e-11,0,0
15,73170.65,20723.0,0.0,9545.63,82716.28,1,52447.65,0.0,0,0
1,1241118.86,1241118.86,0.0,30436340.62,31677459.48,0,0.0,0.0,1,1
20,226490.98,0.0,0.0,358107.48,584598.45,0,226490.98,0.0100000000093132,0,0
13,139343.57,0.0,0.0,1073712.18,1213055.75,0,139343.57,0.0,0,0
23,551650.5,0.0,0.0,6347255.15,6898905.66,1,551650.5,-0.0099999997764825,0,0
19,921668.95,921668.95,0.0,0.0,0.0,1,0.0,921668.95,1,1
1,130987.75,130987.75,0.0,0.0,130987.75,0,0.0,0.0,1,1
10,469997.63,0.0,0.0,618266.88,1155778.22,1,469997.63,-67513.70999999996,0,0
17,162850.63,71864.0,0.0,154.12,163004.76,0,90986.63,-0.0100000000093132,0,0
16,227822.14,1444.0,0.0,684077.42,911899.56,0,226378.14,0.0,0,0
14,261584.21,99989.0,0.0,0.0,261584.21,0,161595.21,0.0,0,0
21,306662.74,0.0,0.0,4105643.17,4412305.91,0,306662.74,0.0,0,0
17,581889.94,581889.94,0.0,0.0,0.0,1,0.0,581889.94,1,1
21,378958.78,0.0,0.0,2410622.48,2789581.26,0,378958.78,0.0,0,0
11,390980.59,0.0,0.0,1786525.25,2177505.83,0,390980.59,0.0099999997764825,0,0
19,195824.91,0.0,0.0,2713460.64,2909285.55,0,195824.91,4.656612873077393e-10,0,0
13,422062.16,0.0,0.0,1879799.26,2301861.42,1,422062.16,0.0,0,0
8,138993.63,138993.63,0.0,0.0,138993.63,0,0.0,0.0,1,1
8,141704.86,0.0,0.0,187672.93,329377.79,0,141704.86,0.0,0,0
10,71423.17,0.0,0.0,251139.81,322562.99,0,71423.17,-0.0100000000093132,0,0
18,105751.27,3689.0,0.0,14676.82,120428.09,0,102062.27,0.0,0,0
19,141220.64,109848.0,0.0,146729.67,287950.31,0,31372.64000000001,5.820766091346741e-11,0,0
15,103985.52,195734.0,91748.48,0.0,103985.52,0,0.0,0.0,0,0
19,324574.43,27471.0,0.0,0.0,324574.43,0,297103.43,0.0,0,0
13,155959.59,12997.0,0.0,211680.02,367639.61,0,142962.59,0.0,0,0
3,10000000.0,10000000.0,0.0,0.0,10000000.0,0,0.0,0.0,1,1
11,476996.52,31608.0,0.0,0.0,476996.52,0,445388.52,0.0,0,0
22,317707.88,8500.0,0.0,10929379.58,11247087.46,1,309207.88,0.0,0,0
18,165511.0,0.0,0.0,735092.28,900603.27,1,165511.0,0.0100000000093132,0,0
16,83383.34,0.0,0.0,456433.13,539816.46,0,83383.34,0.0100000000093132,0,0
12,314985.5,0.0,0.0,4410533.41,4742660.29,0,314985.5,-17141.37999999989,0,0
18,57599.01,168.0,0.0,0.0,57599.01,0,57431.01,0.0,0,0
19,141760.2,0.0,0.0,6380933.78,6670200.11,0,141760.2,-147506.1299999999,0,0
19,174916.7,177060.0,2143.3,61827.28,236743.97,0,0.0,0.0100000000093132,0,0
20,80655.68,0.0,0.0,527441.22,608096.91,0,80655.68,-0.0100000001257285,0,0
18,185054.64,2375.0,0.0,1711214.24,1896268.88,0,182679.64,0.0,0,0
16,154437.75,0.0,0.0,196330.8,350768.55,0,154437.75,0.0,0,0
15,108290.63,1354.0,0.0,106922.93,215213.57,0,106936.63,-0.0100000000093132,0,0
15,295688.37,51920.0,0.0,153116.04,448804.42,0,243768.37,-0.0099999999511055,0,0
13,1041473.85,10633.0,0.0,262995.4,1304469.26,1,1030840.85,-0.0100000000093132,0,0
18,31598.79,435706.0,404107.21,57797.4,89396.19,0,0.0,0.0,0,0
11,725392.38,54536.0,0.0,45526.04,770918.42,1,670856.38,0.0,0,0
20,30353.65,11257.0,0.0,4178098.52,4208452.17,0,19096.65,0.0,0,0
13,4294676.05,4294676.05,0.0,0.0,0.0,1,0.0,4294676.05,1,1
13,329683.77,196735.0,0.0,4499459.17,4829142.95,0,132948.77000000002,-0.0100000007078051,0,0
14,192198.66,141963.0,0.0,523047.51,715246.16,0,50235.66,0.0100000000093132,0,0
11,141599.22,0.0,0.0,166803.1,481692.9,0,141599.22,-173290.58000000002,0,0
16,908406.4,0.0,0.0,3468880.82,4377287.23,1,908406.4,-0.0100000007078051,0,0
19,228884.16,60976.0,0.0,5433797.35,5662681.5,0,167908.16,0.0099999997764825,0,0
12,332869.59,51086.0,0.0,0.0,332869.59,0,281783.59,0.0,0,0
16,74470.82,0.0,0.0,278093.35,352564.17,0,74470.82,0.0,0,0
17,329328.45,339997.14,10668.68,3756413.7,4085742.15,0,-0.0100000000093132,4.656612873077393e-10,0,0
13,451192.15,0.0,0.0,7254239.06,7705431.21,0,451192.15,0.0,0,0
9,200466.44,0.0,0.0,244938.14,445404.58,0,200466.44,0.0,0,0
14,323883.2,24414.0,0.0,56393.99,380277.19,0,299469.2,0.0,0,0
18,41499.6,398.0,0.0,1180029.02,1221528.62,0,41101.6,0.0,0,0
20,110130.48,14501.0,0.0,0.0,110130.48,0,95629.48,0.0,0,0
13,32128.53,0.0,0.0,220956.7,253085.23,0,32128.53,0.0,0,0
20,49076.27,49076.27,0.0,863127.8,912204.07,0,0.0,1.1641532182693479e-10,1,1
12,38670.88,1178.0,0.0,837972.37,876643.25,0,37492.88,0.0,0,0
18,86892.05,13285.0,0.0,679320.62,766212.67,0,73607.05,0.0,0,0
13,71156.1,104034.0,32877.9,0.0,71156.1,0,0.0,0.0,0,0
10,213832.3,10786.0,0.0,160940.06,374772.36,0,203046.3,0.0,0,0
12,16020.77,0.0,0.0,160386.75,176407.52,0,16020.77,0.0,0,0
15,497329.63,8676.0,0.0,246765.71,744095.34,1,488653.63,0.0,0,0
20,124912.34,0.0,0.0,471888.68,596801.02,0,124912.34,0.0,0,0
18,263066.96,87938.0,0.0,615578.04,878645.0,0,175128.96000000002,0.0,0,0
17,402741.38,11644.0,0.0,0.0,402741.38,0,391097.38,0.0,0,0
19,175097.17,0.0,0.0,2594229.99,2769327.16,0,175097.17,0.0,0,0
10,120582.86,120582.86,0.0,322996.71,443579.57,0,0.0,0.0,1,1
5,676882.33,676882.33,0.0,0.0,676882.33,0,0.0,0.0,1,1
15,436839.26,54526.0,0.0,420602.02,857441.28,1,382313.26,0.0,0,0
19,144226.65,0.0,0.0,3122551.25,3285136.24,0,144226.65,-18358.34000000032,0,0
16,171899.83,24177.0,0.0,714158.09,886057.93,1,147722.83,-0.0100000001257285,0,0
10,51893.41,0.0,0.0,98087.14,149980.55,0,51893.41,0.0,0,0
15,1893451.73,1893451.73,0.0,488873.27,2382324.99,0,0.0,0.0099999997764825,1,1
18,184237.09,10060.0,0.0,112242.11,296479.2,0,174177.09,0.0,0,0
15,161218.2,41883.0,0.0,0.0,161218.2,0,119335.2,0.0,0,0
9,263214.09,110784.0,0.0,0.0,263214.09,0,152430.09000000003,0.0,0,0
15,122819.91,0.0,0.0,7832891.18,7955711.09,0,122819.91,0.0,0,0
9,62115.58,32341.0,0.0,20543.0,96822.93,0,29774.58,-14164.349999999991,0,0
20,188180.88,0.0,0.0,390088.71,578269.6,0,188180.88,-0.0099999998928979,0,0
14,172664.83,0.0,0.0,8494991.29,8667656.12,0,172664.83,0.0,0,0
15,140212.22,4729.0,0.0,1545045.7,1685257.92,0,135483.22,0.0,0,0
19,303872.39,109824.0,0.0,87714.94,391587.33,0,194048.39,0.0,0,0
20,733002.43,0.0,0.0,1342020.24,2075022.67,1,733002.43,0.0,0,0
15,69525.92,0.0,0.0,1786459.95,1855985.87,0,69525.92,-2.3283064365386963e-10,0,0
20,71669.81,0.0,0.0,4649383.05,4721052.86,0,71669.81,-9.313225746154783e-10,0,0
14,487967.51,504166.0,16198.49,115842.22,603809.74,0,0.0,-0.0100000000093132,0,0
19,77799.71,0.0,0.0,417294.14,495093.85,0,77799.71,5.820766091346741e-11,0,0
10,887665.91,21109.0,0.0,208043.67,1095709.58,1,866556.91,0.0,0,0
9,669679.39,280373.0,0.0,160315.59,829994.98,0,389306.39,0.0,0,0
16,351031.26,203635.0,0.0,179623.0,530654.25,1,147396.26,0.0100000000093132,0,0
22,304242.36,97161.68,0.0,1233761.04,1538003.4,0,207080.68,0.0,0,0
18,422516.56,0.0,0.0,968046.29,1390562.84,1,422516.56,0.0100000000093132,0,0
14,183277.59,0.0,0.0,272215.97,455493.56,0,183277.59,-5.820766091346741e-11,0,0
15,193056.41,0.0,0.0,342292.28,535348.69,1,193056.41,1.1641532182693479e-10,0,0
15,197226.65,197226.65,0.0,0.0,197226.65,0,0.0,0.0,1,1
1,266351.6,266351.6,0.0,0.0,0.0,1,0.0,266351.6,1,1
10,630759.83,0.0,0.0,1234796.04,1865555.88,1,630759.83,-0.0099999997764825,0,0
15,250014.14,25649.0,0.0,299283.58,549297.72,0,224365.14,0.0,0,0
13,111098.66,0.0,0.0,414480.19,525578.85,0,111098.66,0.0,0,0
15,10000000.0,20131.0,0.0,419530.42,18856906.15,1,9979869.0,-8437375.729999999,0,0
13,135158.73,31509.0,0.0,8041965.04,8177123.77,0,103649.73,9.313225746154783e-10,0,0
17,56953.64,0.0,0.0,99310.04,156263.68,0,56953.64,0.0,0,0
18,215970.67,102390.0,0.0,410515.7,626486.38,0,113580.67,-0.0100000000093132,0,0
13,300936.59,10632.0,0.0,110206.41,411143.0,0,290304.59,0.0,0,0
11,14552.7,0.0,0.0,60236.87,74789.57,0,14552.7,0.0,0,0
16,92134.82,0.0,0.0,1748911.87,1429669.34,0,92134.82,411377.3500000001,0,0
13,109056.68,0.0,0.0,111896.64,220953.32,0,109056.68,0.0,0,0
19,187601.23,0.0,0.0,1364229.88,1551831.11,0,187601.23,-2.3283064365386963e-10,0,0
3,269476.09,269476.09,0.0,0.0,0.0,1,0.0,269476.09,1,1
16,26904.4,31163.0,4258.6,497148.37,524052.77,0,0.0,0.0,0,0
10,75352.96,0.0,0.0,279005.82,354358.78,0,75352.96,0.0,0,0
21,127614.28,30478.4,0.0,619205.09,746819.37,0,97135.88,0.0,0,0
18,10694.33,0.0,0.0,641986.72,652681.05,0,10694.33,-1.1641532182693479e-10,0,0
12,97943.2,350.0,0.0,127955.98,225899.18,0,97593.2,0.0,0,0
14,168222.63,27723.0,0.0,5813613.68,5981836.31,0,140499.63,0.0,0,0
19,52245.27,0.0,0.0,55317.98,107563.25,0,52245.27,0.0,0,0
18,243771.58,50735.0,0.0,6528131.72,6405423.88,0,193036.58,366479.4199999999,0,0
17,139290.61,0.0,0.0,421214.22,560504.83,0,139290.61,0.0,0,0
20,161358.66,0.0,0.0,321028.63,482387.29,0,161358.66,5.820766091346741e-11,0,0
10,238411.21,0.0,0.0,3036506.85,3274918.06,0,238411.21,0.0,0,0
14,253069.18,2096.0,0.0,4013114.88,4266184.05,0,250973.18,0.0099999997764825,0,0
17,4819.64,34483.0,29663.36,0.0,269328.62,0,0.0,-264508.98,0,0
11,440402.69,2813.0,0.0,0.0,440402.69,0,437589.69,0.0,0,0
10,298754.96,298754.96,0.0,1865811.93,2164566.89,0,0.0,0.0,1,1
10,1021702.42,0.0,0.0,4246145.4,5267847.82,1,1021702.42,0.0,0,0
11,226636.47,20000.0,0.0,31184.0,264905.29,0,206636.47,-7084.819999999978,0,0
20,211606.41,52194.0,0.0,0.0,211606.41,0,159412.41,0.0,0,0
19,409194.45,20682.0,0.0,78261.14,487455.59,1,388512.45,0.0,0,0
19,88145.03,83041.0,0.0,1264513.68,1352658.7,0,5104.029999999999,0.0100000000093132,0,0
19,103298.29,43977.0,0.0,0.0,103298.29,0,59321.28999999999,0.0,0,0
19,410540.56,635.0,0.0,1312340.75,1779445.46,1,409905.56,-56564.14999999991,0,0
21,55124.2,0.0,0.0,177914.44,233038.64,0,55124.2,0.0,0,0
12,158292.1,22954.0,0.0,222520.78,380812.88,0,135338.1,0.0,0,0
9,269309.68,616.0,0.0,136031.71,405341.39,0,268693.68,0.0,0,0
16,106555.28,179.0,0.0,103576.19,210131.46,0,106376.28,0.0100000000093132,0,0
11,406478.11,265326.91,0.0,1027923.97,1434402.07,0,141151.2,0.0100000000093132,0,0
20,84855.39,250554.0,165698.61,0.0,84855.39,0,0.0,0.0,0,0
10,580933.08,39692.0,0.0,0.0,580933.08,0,541241.08,0.0,0,0
10,130879.79,0.0,0.0,271433.82,402313.61,0,130879.79,0.0,0,0
13,57483.52,30066.0,0.0,0.0,57483.52,0,27417.52,0.0,0,0
10,2938487.76,39982.0,0.0,5690994.06,8629481.82,1,2898505.76,0.0,0,0
10,210776.31,32425.44,0.0,537916.11,748692.42,0,178350.87,-1.1641532182693479e-10,0,0
9,163318.81,0.0,0.0,260350.86,423669.67,0,163318.81,0.0,0,0
16,468559.31,0.0,0.0,6972199.69,7440759.01,0,468559.31,-0.0099999997764825,0,0
9,185072.17,0.0,0.0,935011.72,1086376.9,0,185072.17,33706.98999999999,0,0
11,263862.85,0.0,0.0,855839.46,1119702.31,0,263862.85,0.0,0,0
20,196414.95,255348.0,58933.05,0.0,196414.95,0,0.0,0.0,0,0
13,244696.85,20519.0,0.0,0.0,244696.85,0,224177.85,0.0,0,0
13,195922.77,17981.0,0.0,270876.44,466799.21,0,177941.77,-5.820766091346741e-11,0,0
12,888634.99,0.0,0.0,3398447.96,4020402.09,1,888634.99,266680.86000000034,0,0
11,125481.07,0.0,0.0,635054.18,760535.26,0,125481.07,-0.0100000000093132,0,0
19,181623.21,2903.0,0.0,128720.77,310343.98,0,178720.21,0.0,0,0
9,59740.29,784.0,0.0,1986098.39,2045838.68,0,58956.29,0.0,0,0
18,135717.92,20587.0,0.0,0.0,135717.92,0,115130.92,0.0,0,0
